iter	Passed	Remaining
3239	15211	31737
3240	15216	31732
3241	15220	31727
3242	15224	31721
3243	15229	31716
3244	15233	31711
3245	15237	31704
3246	15241	31699
3247	15245	31693
3248	15250	31687
3249	15254	31682
3250	15258	31676
3251	15263	31671
3252	15267	31667
3253	15272	31661
3254	15277	31658
3255	15282	31654
3256	15287	31650
3257	15292	31645
3258	15296	31640
3259	15300	31634
3260	15304	31628
3261	15309	31622
3262	15313	31616
3263	15317	31610
3264	15320	31603
3265	15325	31597
3266	15329	31592
3267	15333	31586
3268	15338	31581
3269	15342	31575
3270	15346	31569
3271	15350	31564
3272	15354	31558
3273	15358	31552
3274	15363	31546
3275	15366	31540
3276	15371	31535
3277	15375	31530
3278	15380	31525
3279	15385	31521
3280	15390	31517
3281	15395	31512
3282	15399	31507
3283	15404	31503
3284	15410	31500
3285	15414	31495
3286	15421	31495
3287	15426	31491
3288	15431	31487
3289	15436	31483
3290	15441	31478
3291	15445	31472
3292	15449	31466
3293	15453	31460
3294	15457	31453
3295	15461	31448
3296	15466	31443
3297	15469	31437
3298	15474	31431
3299	15478	31425
3300	15482	31420
3301	15486	31414
3302	15491	31409
3303	15495	31403
3304	15500	31398
3305	15504	31393
3306	15508	31388
3307	15513	31382
3308	15517	31377
3309	15522	31372
3310	15526	31367
3311	15531	31362
3312	15535	31357
3313	15540	31353
3314	15545	31348
3315	15549	31343
3316	15554	31338
3317	15558	31333
3318	15563	31328
3319	15567	31322
3320	15572	31318
3321	15577	31314
3322	15582	31310
3323	15587	31305
3324	15592	31301
3325	15596	31296
3326	15601	31291
3327	15606	31287
3328	15610	31282
3329	15615	31277
3330	15620	31273
3331	15625	31270
3332	15630	31265
3333	15635	31261
3334	15640	31256
3335	15644	31251
3336	15648	31246
3337	15653	31241
3338	15658	31236
3339	15662	31232
3340	15667	31227
3341	15672	31223
3342	15677	31219
3343	15682	31215
3344	15687	31209
3345	15691	31204
3346	15695	31199
3347	15700	31194
3348	15705	31189
3349	15709	31184
3350	15713	31179
3351	15718	31174
3352	15723	31170
3353	15728	31166
3354	15733	31162
3355	15738	31158
3356	15743	31154
3357	15747	31148
3358	15752	31144
3359	15757	31139
3360	15761	31133
3361	15765	31127
3362	15770	31123
3363	15775	31119
3364	15780	31114
3365	15784	31109
3366	15789	31105
3367	15793	31098
3368	15797	31093
3369	15801	31087
3370	15805	31081
3371	15809	31075
3372	15813	31069
3373	15817	31062
3374	15821	31056
3375	15826	31052
3376	15830	31047
3377	15835	31041
3378	15839	31037
3379	15844	31033
3380	15848	31027
3381	15853	31022
3382	15858	31018
3383	15863	31015
3384	15867	31009
3385	15872	31003
3386	15876	30998
3387	15881	30993
3388	15885	30988
3389	15889	30982
3390	15894	30977
3391	15898	30971
3392	15902	30965
3393	15906	30959
3394	15910	30954
3395	15915	30949
3396	15919	30944
3397	15924	30938
3398	15928	30933
3399	15932	30927
3400	15936	30922
3401	15940	30916
3402	15944	30910
3403	15948	30904
3404	15952	30898
3405	15957	30893
3406	15961	30887
3407	15965	30881
3408	15969	30875
3409	15973	30870
3410	15978	30865
3411	15983	30860
3412	15987	30854
3413	15991	30850
3414	15996	30845
3415	16001	30840
3416	16005	30835
3417	16010	30831
3418	16015	30827
3419	16020	30822
3420	16024	30817
3421	16029	30812
3422	16033	30806
3423	16037	30800
3424	16041	30794
3425	16045	30789
3426	16049	30783
3427	16053	30777
3428	16058	30772
3429	16062	30766
3430	16066	30760
3431	16071	30756
3432	16075	30751
3433	16080	30746
3434	16085	30741
3435	16089	30736
3436	16093	30730
3437	16097	30725
3438	16101	30719
3439	16105	30713
3440	16109	30707
3441	16114	30701
3442	16118	30696
3443	16122	30690
3444	16127	30686
3445	16131	30681
3446	16136	30675
3447	16140	30670
3448	16144	30664
3449	16148	30658
3450	16152	30653
3451	16157	30647
3452	16161	30643
3453	16166	30638
3454	16170	30633
3455	16175	30628
3456	16179	30622
3457	16183	30616
3458	16187	30611
3459	16191	30605
3460	16195	30599
3461	16199	30593
3462	16203	30586
3463	16208	30581
3464	16212	30576
3465	16216	30571
3466	16221	30566
3467	16225	30560
3468	16229	30555
3469	16233	30549
3470	16237	30543
3471	16241	30537
3472	16245	30531
3473	16249	30525
3474	16253	30519
3475	16258	30514
3476	16262	30509
3477	16267	30505
3478	16272	30500
3479	16277	30496
3480	16282	30492
3481	16286	30486
3482	16290	30480
3483	16294	30474
3484	16298	30468
3485	16302	30462
3486	16305	30455
3487	16310	30450
3488	16313	30444
3489	16319	30440
3490	16323	30435
3491	16327	30429
3492	16331	30424
3493	16335	30417
3494	16339	30412
3495	16343	30406
3496	16347	30400
3497	16352	30395
3498	16356	30388
3499	16360	30383
3500	16364	30377
3501	16368	30372
3502	16373	30367
3503	16377	30362
3504	16381	30356
3505	16385	30350
3506	16389	30344
3507	16393	30338
3508	16397	30332
3509	16401	30326
3510	16406	30321
3511	16410	30315
3512	16414	30310
3513	16418	30304
3514	16422	30298
3515	16426	30293
3516	16430	30287
3517	16434	30281
3518	16439	30276
3519	16442	30269
3520	16446	30264
3521	16450	30258
3522	16455	30252
3523	16459	30246
3524	16463	30241
3525	16468	30237
3526	16472	30231
3527	16476	30226
3528	16481	30220
3529	16485	30215
3530	16489	30209
3531	16493	30203
3532	16497	30197
3533	16501	30191
3534	16505	30185
3535	16509	30180
3536	16513	30174
3537	16517	30168
3538	16521	30163
3539	16526	30157
3540	16530	30152
3541	16534	30146
3542	16538	30140
3543	16542	30134
3544	16546	30128
3545	16550	30123
3546	16554	30117
3547	16559	30112
3548	16563	30107
3549	16568	30102
3550	16572	30098
3551	16577	30092
3552	16581	30087
3553	16585	30081
3554	16589	30075
3555	16593	30070
3556	16597	30063
3557	16601	30057
3558	16605	30052
3559	16609	30046
3560	16613	30041
3561	16618	30035
3562	16622	30030
3563	16626	30024
3564	16630	30018
3565	16634	30013
3566	16638	30007
3567	16643	30002
3568	16647	29996
3569	16651	29991
3570	16656	29987
3571	16660	29981
3572	16664	29975
3573	16669	29970
3574	16673	29965
3575	16677	29959
3576	16681	29953
3577	16685	29948
3578	16689	29942
3579	16694	29937
3580	16697	29931
3581	16701	29925
3582	16705	29919
3583	16710	29914
3584	16714	29909
3585	16718	29903
3586	16722	29897
3587	16726	29892
3588	16731	29887
3589	16735	29881
3590	16740	29877
3591	16745	29872
3592	16749	29868
3593	16753	29862
3594	16758	29857
3595	16762	29852
3596	16767	29847
3597	16771	29842
3598	16776	29837
3599	16780	29831
3600	16784	29825
3601	16788	29820
3602	16794	29817
3603	16799	29814
3604	16804	29810
3605	16808	29804
3606	16812	29798
3607	16817	29793
3608	16821	29787
3609	16825	29782
3610	16829	29776
3611	16833	29770
3612	16837	29765
3613	16841	29759
3614	16845	29753
3615	16849	29747
3616	16854	29742
3617	16858	29737
3618	16862	29731
3619	16866	29726
3620	16870	29720
3621	16874	29715
3622	16878	29709
3623	16882	29703
3624	16887	29697
3625	16890	29691
3626	16894	29685
3627	16898	29680
3628	16903	29675
3629	16907	29670
3630	16912	29664
3631	16916	29660
3632	16921	29656
3633	16925	29650
3634	16930	29645
3635	16933	29638
3636	16937	29632
3637	16941	29627
3638	16945	29621
3639	16950	29616
3640	16955	29612
3641	16959	29606
3642	16963	29601
3643	16967	29595
3644	16972	29590
3645	16976	29585
3646	16980	29579
3647	16984	29573
3648	16988	29567
3649	16992	29561
3650	16996	29556
3651	17000	29549
3652	17004	29545
3653	17009	29539
3654	17013	29534
3655	17017	29529
3656	17021	29523
3657	17025	29517
3658	17029	29511
3659	17033	29505
3660	17037	29500
3661	17041	29495
3662	17046	29489
3663	17050	29484
3664	17054	29479
3665	17059	29474
3666	17063	29468
3667	17068	29464
3668	17072	29460
3669	17077	29455
3670	17081	29449
3671	17085	29444
3672	17089	29438
3673	17093	29432
3674	17097	29426
3675	17101	29420
3676	17106	29416
3677	17110	29410
3678	17115	29406
3679	17119	29401
3680	17123	29395
3681	17127	29389
3682	17131	29384
3683	17135	29378
3684	17140	29373
3685	17144	29367
3686	17148	29362
3687	17153	29357
3688	17157	29353
3689	17162	29348
3690	17167	29344
3691	17171	29338
3692	17175	29332
3693	17178	29326
3694	17182	29320
3695	17186	29314
3696	17190	29308
3697	17195	29303
3698	17199	29297
3699	17203	29291
3700	17207	29286
3701	17211	29281
3702	17215	29275
3703	17219	29269
3704	17223	29263
3705	17227	29257
3706	17231	29251
3707	17235	29246
3708	17239	29240
3709	17243	29235
3710	17247	29229
3711	17252	29224
3712	17257	29220
3713	17261	29216
3714	17266	29211
3715	17271	29206
3716	17275	29201
3717	17280	29196
3718	17284	29190
3719	17287	29185
3720	17292	29180
3721	17296	29175
3722	17301	29169
3723	17305	29164
3724	17309	29159
3725	17313	29153
3726	17317	29148
3727	17321	29142
3728	17325	29136
3729	17329	29130
3730	17334	29125
3731	17338	29120
3732	17342	29114
3733	17346	29109
3734	17350	29103
3735	17354	29098
3736	17359	29093
3737	17363	29088
3738	17368	29082
3739	17372	29077
3740	17376	29071
3741	17380	29066
3742	17384	29060
3743	17387	29054
3744	17391	29048
3745	17396	29043
3746	17400	29038
3747	17404	29032
3748	17408	29026
3749	17412	29020
3750	17416	29015
3751	17420	29009
3752	17424	29003
3753	17428	28998
3754	17432	28991
3755	17436	28986
3756	17440	28981
3757	17444	28975
3758	17449	28970
3759	17453	28965
3760	17457	28959
3761	17461	28954
3762	17466	28950
3763	17470	28944
3764	17474	28939
3765	17478	28933
3766	17482	28927
3767	17486	28921
3768	17490	28916
3769	17495	28911
3770	17499	28905
3771	17503	28900
3772	17507	28895
3773	17512	28890
3774	17516	28885
3775	17521	28880
3776	17524	28874
3777	17529	28869
3778	17533	28863
3779	17537	28858
3780	17541	28852
3781	17545	28847
3782	17550	28842
3783	17554	28837
3784	17559	28833
3785	17564	28828
3786	17568	28823
3787	17572	28818
3788	17577	28812
3789	17581	28807
3790	17585	28801
3791	17588	28795
3792	17593	28790
3793	17597	28784
3794	17601	28779
3795	17605	28774
3796	17610	28768
3797	17614	28763
3798	17618	28757
3799	17622	28752
3800	17626	28746
3801	17630	28740
3802	17634	28735
3803	17638	28729
3804	17642	28724
3805	17647	28719
3806	17651	28714
3807	17655	28709
3808	17660	28704
3809	17664	28699
3810	17668	28693
3811	17672	28687
3812	17676	28681
3813	17680	28676
3814	17684	28670
3815	17688	28664
3816	17692	28658
3817	17696	28653
3818	17700	28648
3819	17704	28642
3820	17709	28638
3821	17713	28633
3822	17717	28627
3823	17722	28622
3824	17727	28618
3825	17731	28613
3826	17735	28608
3827	17740	28603
3828	17744	28598
3829	17748	28592
3830	17753	28588
3831	17758	28584
3832	17763	28579
3833	17767	28574
3834	17771	28568
3835	17775	28563
3836	17779	28558
3837	17783	28552
3838	17787	28546
3839	17792	28541
3840	17796	28535
3841	17800	28530
3842	17804	28525
3843	17808	28520
3844	17813	28515
3845	17817	28509
3846	17820	28503
3847	17825	28497
3848	17828	28492
3849	17833	28487
3850	17837	28481
3851	17841	28476
3852	17846	28471
3853	17850	28466
3854	17854	28461
3855	17859	28456
3856	17863	28450
3857	17867	28445
3858	17871	28439
3859	17875	28433
3860	17879	28428
3861	17883	28422
3862	17887	28417
3863	17892	28413
3864	17896	28408
3865	17900	28402
3866	17904	28397
3867	17908	28391
3868	17913	28386
3869	17917	28380
3870	17921	28375
3871	17925	28370
3872	17930	28365
3873	17934	28360
3874	17938	28354
3875	17943	28349
3876	17946	28343
3877	17950	28337
3878	17955	28332
3879	17959	28327
3880	17963	28322
3881	17967	28317
3882	17971	28311
3883	17975	28305
3884	17979	28299
3885	17983	28294
3886	17987	28289
3887	17992	28284
3888	17996	28278
3889	18000	28273
3890	18004	28267
3891	18008	28262
3892	18013	28257
3893	18017	28252
3894	18021	28246
3895	18025	28241
3896	18029	28235
3897	18033	28230
3898	18038	28225
3899	18042	28220
3900	18046	28214
3901	18051	28210
3902	18055	28205
3903	18059	28200
3904	18063	28194
3905	18067	28188
3906	18071	28183
3907	18075	28177
3908	18079	28171
3909	18083	28165
3910	18087	28160
3911	18091	28155
3912	18096	28150
3913	18100	28145
3914	18104	28139
3915	18108	28134
3916	18112	28128
3917	18116	28123
3918	18120	28117
3919	18124	28111
3920	18129	28106
3921	18133	28101
3922	18137	28096
3923	18142	28092
3924	18146	28086
3925	18150	28081
3926	18155	28076
3927	18159	28072
3928	18163	28066
3929	18167	28060
3930	18172	28055
3931	18176	28050
3932	18180	28044
3933	18184	28038
3934	18188	28033
3935	18192	28028
3936	18196	28022
3937	18200	28017
3938	18204	28011
3939	18208	28006
3940	18212	28001
3941	18216	27995
3942	18221	27990
3943	18225	27985
3944	18229	27979
3945	18233	27974
3946	18238	27969
3947	18243	27965
3948	18248	27961
3949	18253	27957
3950	18257	27953
3951	18262	27947
3952	18266	27942
3953	18270	27936
3954	18273	27930
3955	18277	27925
3956	18281	27919
3957	18286	27914
3958	18290	27908
3959	18294	27903
3960	18298	27898
3961	18302	27892
3962	18306	27887
3963	18311	27882
3964	18315	27876
3965	18319	27871
3966	18322	27865
3967	18327	27860
3968	18331	27854
3969	18335	27849
3970	18339	27844
3971	18343	27839
3972	18348	27835
3973	18353	27830
3974	18357	27824
3975	18361	27819
3976	18365	27814
3977	18370	27809
3978	18373	27803
3979	18377	27797
3980	18381	27792
3981	18386	27786
3982	18390	27781
3983	18394	27776
3984	18398	27771
3985	18403	27766
3986	18407	27761
3987	18411	27755
3988	18415	27750
3989	18419	27744
3990	18423	27739
3991	18427	27733
3992	18431	27728
3993	18435	27723
3994	18440	27717
3995	18444	27712
3996	18449	27708
3997	18453	27703
3998	18458	27699
3999	18462	27693
4000	18466	27688
4001	18470	27682
4002	18473	27676
4003	18478	27670
4004	18482	27665
4005	18486	27660
4006	18490	27655
4007	18494	27649
4008	18499	27645
4009	18503	27639
4010	18507	27634
4011	18511	27628
4012	18515	27623
4013	18519	27618
4014	18523	27612
4015	18527	27607
4016	18531	27601
4017	18535	27596
4018	18540	27591
4019	18544	27585
4020	18549	27581
4021	18553	27576
4022	18556	27570
4023	18560	27564
4024	18565	27559
4025	18568	27553
4026	18573	27548
4027	18577	27543
4028	18581	27538
4029	18586	27533
4030	18590	27528
4031	18594	27523
4032	18599	27518
4033	18604	27514
4034	18608	27509
4035	18614	27505
4036	18618	27500
4037	18622	27495
4038	18626	27490
4039	18631	27485
4040	18635	27480
4041	18639	27475
4042	18643	27469
4043	18648	27464
4044	18652	27460
4045	18656	27455
4046	18661	27449
4047	18665	27444
4048	18669	27439
4049	18673	27433
4050	18677	27427
4051	18681	27422
4052	18685	27417
4053	18689	27411
4054	18693	27406
4055	18698	27401
4056	18702	27397
4057	18707	27392
4058	18712	27388
4059	18717	27384
4060	18721	27379
4061	18726	27374
4062	18730	27369
4063	18734	27364
4064	18738	27359
4065	18743	27354
4066	18747	27349
4067	18752	27344
4068	18756	27339
4069	18760	27333
4070	18764	27328
4071	18768	27322
4072	18772	27317
4073	18777	27312
4074	18781	27307
4075	18785	27302
4076	18789	27297
4077	18793	27292
4078	18798	27287
4079	18802	27281
4080	18806	27276
4081	18810	27270
4082	18814	27265
4083	18818	27259
4084	18822	27254
4085	18826	27249
4086	18830	27243
4087	18835	27239
4088	18839	27234
4089	18843	27228
4090	18847	27223
4091	18852	27219
4092	18857	27214
4093	18861	27209
4094	18865	27204
4095	18869	27198
4096	18874	27193
4097	18878	27188
4098	18883	27184
4099	18887	27179
4100	18891	27173
4101	18895	27168
4102	18899	27163
4103	18903	27158
4104	18907	27152
4105	18911	27147
4106	18915	27141
4107	18919	27136
4108	18924	27131
4109	18928	27125
4110	18932	27120
4111	18936	27114
4112	18940	27109
4113	18944	27104
4114	18949	27100
4115	18953	27094
4116	18957	27089
4117	18961	27084
4118	18965	27078
4119	18970	27073
4120	18974	27068
4121	18978	27063
4122	18982	27057
4123	18985	27051
4124	18990	27046
4125	18994	27041
4126	18998	27036
4127	19002	27030
4128	19006	27025
4129	19010	27019
4130	19014	27014
4131	19018	27008
4132	19022	27003
4133	19026	26998
4134	19031	26993
4135	19035	26988
4136	19040	26983
4137	19044	26979
4138	19048	26973
4139	19052	26968
4140	19057	26963
4141	19061	26958
4142	19065	26953
4143	19069	26947
4144	19073	26942
4145	19078	26937
4146	19082	26932
4147	19086	26927
4148	19090	26922
4149	19095	26917
4150	19099	26912
4151	19103	26906
4152	19107	26901
4153	19111	26896
4154	19115	26891
4155	19120	26886
4156	19124	26880
4157	19128	26876
4158	19133	26870
4159	19137	26865
4160	19141	26860
4161	19146	26856
4162	19150	26851
4163	19154	26845
4164	19158	26840
4165	19162	26834
4166	19166	26828
4167	19170	26823
4168	19174	26818
4169	19178	26813
4170	19182	26807
4171	19186	26802
4172	19190	26796
4173	19194	26791
4174	19198	26786
4175	19202	26780
4176	19206	26775
4177	19210	26770
4178	19214	26764
4179	19218	26759
4180	19223	26754
4181	19228	26750
4182	19232	26745
4183	19238	26742
4184	19243	26737
4185	19247	26733
4186	19251	26727
4187	19255	26722
4188	19259	26717
4189	19263	26711
4190	19267	26706
4191	19272	26701
4192	19276	26696
4193	19280	26691
4194	19284	26685
4195	19289	26681
4196	19293	26676
4197	19297	26670
4198	19301	26665
4199	19305	26659
4200	19309	26654
4201	19313	26649
4202	19317	26643
4203	19322	26638
4204	19325	26633
4205	19330	26628
4206	19334	26623
4207	19338	26618
4208	19342	26612
4209	19347	26608
4210	19351	26603
4211	19355	26598
4212	19359	26592
4213	19363	26586
4214	19367	26581
4215	19371	26576
4216	19375	26571
4217	19379	26565
4218	19384	26560
4219	19388	26555
4220	19392	26550
4221	19395	26544
4222	19399	26538
4223	19404	26533
4224	19408	26528
4225	19412	26522
4226	19416	26517
4227	19420	26512
4228	19425	26508
4229	19429	26502
4230	19433	26497
4231	19437	26492
4232	19441	26487
4233	19446	26482
4234	19450	26476
4235	19454	26471
4236	19458	26466
4237	19461	26460
4238	19465	26454
4239	19469	26449
4240	19473	26444
4241	19477	26438
4242	19482	26434
4243	19486	26428
4244	19490	26424
4245	19494	26418
4246	19499	26413
4247	19502	26408
4248	19507	26402
4249	19511	26397
4250	19515	26392
4251	19519	26387
4252	19524	26382
4253	19528	26377
4254	19532	26372
4255	19536	26367
4256	19541	26362
4257	19545	26358
4258	19549	26352
4259	19553	26346
4260	19557	26341
4261	19561	26336
4262	19565	26330
4263	19569	26325
4264	19573	26320
4265	19577	26315
4266	19582	26310
4267	19586	26304
4268	19590	26299
4269	19594	26294
4270	19598	26288
4271	19602	26283
4272	19606	26278
4273	19610	26273
4274	19615	26268
4275	19618	26262
4276	19623	26258
4277	19627	26253
4278	19632	26248
4279	19636	26243
4280	19641	26238
4281	19645	26233
4282	19649	26228
4283	19653	26222
4284	19657	26217
4285	19661	26211
4286	19665	26206
4287	19669	26201
4288	19673	26196
4289	19677	26191
4290	19681	26185
4291	19686	26180
4292	19690	26175
4293	19694	26170
4294	19699	26166
4295	19704	26162
4296	19708	26157
4297	19712	26152
4298	19717	26147
4299	19721	26142
4300	19725	26136
4301	19729	26131
4302	19733	26126
4303	19737	26121
4304	19742	26116
4305	19746	26111
4306	19750	26106
4307	19754	26101
4308	19759	26096
4309	19763	26090
4310	19767	26086
4311	19772	26081
4312	19775	26075
4313	19780	26071
4314	19784	26065
4315	19788	26060
4316	19792	26055
4317	19796	26049
4318	19800	26044
4319	19804	26038
4320	19808	26033
4321	19812	26028
4322	19816	26023
4323	19821	26018
4324	19825	26013
4325	19829	26008
4326	19833	26003
4327	19838	25998
4328	19842	25993
4329	19846	25988
4330	19850	25983
4331	19855	25978
4332	19858	25972
4333	19863	25968
4334	19868	25963
4335	19872	25958
4336	19876	25953
4337	19880	25948
4338	19884	25943
4339	19888	25937
4340	19892	25932
4341	19896	25926
4342	19900	25921
4343	19904	25916
4344	19908	25911
4345	19912	25905
4346	19916	25900
4347	19920	25895
4348	19925	25890
4349	19929	25885
4350	19933	25880
4351	19937	25875
4352	19942	25870
4353	19946	25865
4354	19950	25859
4355	19954	25854
4356	19958	25849
4357	19962	25843
4358	19966	25838
4359	19970	25833
4360	19974	25828
4361	19978	25823
4362	19982	25817
4363	19986	25812
4364	19990	25806
4365	19994	25801
4366	19998	25796
4367	20002	25790
4368	20006	25785
4369	20010	25780
4370	20015	25775
4371	20019	25770
4372	20023	25765
4373	20027	25759
4374	20031	25754
4375	20036	25750
4376	20040	25745
4377	20044	25739
4378	20048	25734
4379	20052	25729
4380	20056	25723
4381	20060	25718
4382	20064	25713
4383	20069	25708
4384	20073	25703
4385	20077	25698
4386	20081	25693
4387	20085	25687
4388	20089	25682
4389	20093	25677
4390	20097	25672
4391	20101	25667
4392	20105	25661
4393	20109	25656
4394	20113	25650
4395	20118	25647
4396	20123	25642
4397	20127	25637
4398	20132	25633
4399	20137	25629
4400	20141	25623
4401	20145	25618
4402	20149	25613
4403	20153	25607
4404	20157	25602
4405	20161	25597
4406	20165	25592
4407	20169	25587
4408	20173	25582
4409	20178	25577
4410	20182	25571
4411	20186	25566
4412	20190	25561
4413	20193	25555
4414	20198	25551
4415	20202	25546
4416	20207	25541
4417	20211	25536
4418	20216	25532
4419	20220	25527
4420	20225	25523
4421	20230	25519
4422	20234	25514
4423	20239	25509
4424	20243	25504
4425	20247	25498
4426	20251	25493
4427	20255	25489
4428	20260	25484
4429	20264	25479
4430	20268	25473
4431	20272	25469
4432	20276	25463
4433	20281	25458
4434	20284	25453
4435	20288	25447
4436	20292	25442
4437	20296	25437
4438	20301	25432
4439	20305	25427
4440	20309	25422
4441	20313	25416
4442	20317	25411
4443	20321	25406
4444	20325	25400
4445	20329	25396
4446	20333	25391
4447	20338	25386
4448	20342	25381
4449	20346	25375
4450	20350	25370
4451	20354	25365
4452	20358	25360
4453	20363	25355
4454	20367	25350
4455	20371	25345
4456	20375	25340
4457	20379	25335
4458	20383	25329
4459	20387	25324
4460	20391	25319
4461	20395	25313
4462	20399	25308
4463	20404	25304
4464	20407	25298
4465	20412	25294
4466	20416	25288
4467	20420	25283
4468	20424	25278
4469	20429	25273
4470	20433	25268
4471	20437	25263
4472	20441	25258
4473	20445	25253
4474	20449	25247
4475	20453	25242
4476	20457	25237
4477	20462	25232
4478	20465	25227
4479	20469	25221
4480	20474	25216
4481	20478	25211
4482	20482	25206
4483	20486	25201
4484	20490	25195
4485	20494	25190
4486	20498	25185
4487	20503	25181
4488	20507	25175
4489	20511	25170
4490	20515	25165
4491	20519	25160
4492	20522	25154
4493	20526	25149
4494	20531	25144
4495	20535	25139
4496	20539	25134
4497	20543	25129
4498	20547	25124
4499	20551	25119
4500	20556	25114
4501	20560	25109
4502	20564	25104
4503	20568	25099
4504	20573	25094
4505	20576	25088
4506	20580	25083
4507	20584	25077
4508	20588	25072
4509	20592	25067
4510	20596	25062
4511	20600	25057
4512	20604	25051
4513	20609	25047
4514	20613	25041
4515	20617	25036
4516	20621	25031
4517	20626	25027
4518	20630	25022
4519	20635	25017
4520	20639	25012
4521	20643	25007
4522	20647	25002
4523	20651	24997
4524	20655	24991
4525	20659	24986
4526	20663	24981
4527	20668	24977
4528	20672	24972
4529	20676	24967
4530	20680	24961
4531	20684	24956
4532	20689	24952
4533	20694	24948
4534	20698	24943
4535	20703	24938
4536	20707	24934
4537	20711	24928
4538	20715	24923
4539	20719	24918
4540	20723	24913
4541	20727	24908
4542	20732	24903
4543	20736	24898
4544	20740	24893
4545	20744	24888
4546	20748	24883
4547	20753	24878
4548	20757	24873
4549	20761	24868
4550	20765	24863
4551	20769	24858
4552	20773	24852
4553	20777	24847
4554	20781	24842
4555	20785	24836
4556	20789	24831
4557	20794	24826
4558	20798	24822
4559	20802	24817
4560	20806	24812
4561	20810	24807
4562	20815	24802
4563	20819	24797
4564	20823	24792
4565	20827	24787
4566	20831	24782
4567	20835	24776
4568	20839	24771
4569	20843	24766
4570	20847	24761
4571	20852	24756
4572	20856	24751
4573	20860	24746
4574	20865	24741
4575	20869	24736
4576	20873	24731
4577	20877	24726
4578	20881	24720
4579	20885	24715
4580	20889	24710
4581	20893	24705
4582	20897	24700
4583	20901	24695
4584	20905	24690
4585	20910	24685
4586	20914	24680
4587	20918	24675
4588	20923	24670
4589	20927	24665
4590	20931	24660
4591	20935	24655
4592	20939	24649
4593	20943	24644
4594	20947	24640
4595	20951	24635
4596	20955	24629
4597	20959	24624
4598	20963	24619
4599	20968	24614
4600	20972	24609
4601	20975	24604
4602	20979	24598
4603	20983	24593
4604	20987	24588
4605	20992	24583
4606	20996	24578
4607	21000	24573
4608	21004	24568
4609	21008	24563
4610	21012	24558
4611	21016	24552
4612	21020	24547
4613	21025	24543
4614	21030	24538
4615	21034	24534
4616	21038	24528
4617	21042	24523
4618	21046	24519
4619	21051	24514
4620	21055	24508
4621	21059	24503
4622	21063	24498
4623	21067	24493
4624	21071	24488
4625	21075	24482
4626	21079	24477
4627	21083	24472
4628	21087	24467
4629	21091	24462
4630	21095	24457
4631	21099	24451
4632	21103	24446
4633	21107	24441
4634	21112	24437
4635	21116	24432
4636	21121	24428
4637	21126	24423
4638	21130	24418
4639	21134	24413
4640	21138	24408
4641	21142	24403
4642	21146	24398
4643	21150	24393
4644	21155	24388
4645	21159	24383
4646	21163	24378
4647	21167	24373
4648	21171	24368
4649	21175	24363
4650	21179	24358
4651	21183	24353
4652	21187	24347
4653	21192	24343
4654	21197	24339
4655	21202	24335
4656	21206	24330
4657	21211	24325
4658	21215	24320
4659	21220	24317
4660	21224	24312
4661	21228	24307
4662	21232	24301
4663	21236	24296
4664	21241	24292
4665	21245	24287
4666	21250	24282
4667	21254	24277
4668	21258	24272
4669	21262	24267
4670	21266	24261
4671	21270	24256
4672	21274	24251
4673	21277	24246
4674	21281	24240
4675	21285	24235
4676	21290	24230
4677	21294	24225
4678	21298	24220
4679	21302	24215
4680	21306	24210
4681	21310	24205
4682	21315	24200
4683	21319	24196
4684	21324	24191
4685	21328	24186
4686	21331	24181
4687	21335	24175
4688	21340	24170
4689	21344	24166
4690	21348	24160
4691	21352	24156
4692	21357	24151
4693	21361	24146
4694	21365	24141
4695	21369	24136
4696	21373	24131
4697	21377	24126
4698	21381	24120
4699	21385	24115
4700	21389	24110
4701	21393	24105
4702	21397	24100
4703	21402	24095
4704	21406	24090
4705	21410	24086
4706	21415	24081
4707	21420	24077
4708	21424	24072
4709	21428	24067
4710	21432	24061
4711	21435	24056
4712	21440	24051
4713	21444	24046
4714	21448	24041
4715	21453	24037
4716	21457	24031
4717	21461	24026
4718	21465	24021
4719	21469	24016
4720	21473	24011
4721	21477	24006
4722	21481	24001
4723	21485	23996
4724	21489	23991
4725	21494	23986
4726	21498	23981
4727	21502	23976
4728	21506	23971
4729	21510	23965
4730	21514	23961
4731	21519	23956
4732	21523	23951
4733	21527	23946
4734	21531	23941
4735	21535	23936
4736	21539	23931
4737	21544	23926
4738	21548	23921
4739	21552	23916
4740	21556	23911
4741	21560	23906
4742	21564	23901
4743	21568	23896
4744	21572	23890
4745	21576	23885
4746	21580	23880
4747	21584	23876
4748	21588	23871
4749	21593	23866
4750	21598	23861
4751	21602	23856
4752	21606	23851
4753	21610	23846
4754	21614	23842
4755	21619	23837
4756	21623	23832
4757	21627	23827
4758	21631	23822
4759	21635	23817
4760	21640	23812
4761	21644	23807
4762	21648	23802
4763	21652	23798
4764	21657	23793
4765	21660	23787
4766	21665	23782
4767	21668	23777
4768	21673	23772
4769	21677	23768
4770	21681	23763
4771	21686	23759
4772	21691	23754
4773	21695	23749
4774	21699	23744
4775	21703	23739
4776	21707	23734
4777	21711	23728
4778	21715	23724
4779	21719	23719
4780	21724	23714
4781	21727	23708
4782	21731	23703
4783	21735	23698
4784	21740	23693
4785	21744	23688
4786	21748	23684
4787	21752	23679
4788	21757	23674
4789	21760	23668
4790	21764	23663
4791	21768	23658
4792	21772	23653
