iter	Logloss
2927	0.3031671433
2928	0.3031635323
2929	0.3031588027
2930	0.3031559029
2931	0.3031510853
2932	0.3031468093
2933	0.3031421017
2934	0.3031379909
2935	0.303132843
2936	0.3031285934
2937	0.3031241721
2938	0.3031209112
2939	0.3031159064
2940	0.3031108465
2941	0.3031071386
2942	0.3031028582
2943	0.3030985206
2944	0.3030944296
2945	0.3030905808
2946	0.303087005
2947	0.3030838585
2948	0.3030788031
2949	0.3030745909
2950	0.3030688133
2951	0.3030643061
2952	0.3030585241
2953	0.3030547655
2954	0.3030506151
2955	0.3030462906
2956	0.3030428734
2957	0.3030394209
2958	0.3030359177
2959	0.3030308381
2960	0.3030270311
2961	0.3030239265
2962	0.3030182655
2963	0.3030141965
2964	0.3030100174
2965	0.3030057789
2966	0.303001166
2967	0.302997828
2968	0.302993257
2969	0.3029891814
2970	0.3029849098
2971	0.3029794954
2972	0.302974484
2973	0.3029710205
2974	0.3029658836
2975	0.3029619005
2976	0.30295967
2977	0.3029557507
2978	0.302950986
2979	0.3029476832
2980	0.3029426542
2981	0.3029382461
2982	0.3029359694
2983	0.3029324684
2984	0.3029285425
2985	0.3029240992
2986	0.3029189447
2987	0.3029145608
2988	0.3029089087
2989	0.3029049388
2990	0.3028995729
2991	0.3028959156
2992	0.3028904088
2993	0.3028874341
2994	0.3028836183
2995	0.302880223
2996	0.3028767155
2997	0.3028724087
2998	0.3028672674
2999	0.3028649466
3000	0.3028616329
3001	0.3028572754
3002	0.3028526119
3003	0.3028489216
3004	0.302844912
3005	0.3028413407
3006	0.3028359946
3007	0.3028325839
3008	0.3028276452
3009	0.3028247431
3010	0.3028204628
3011	0.302816462
3012	0.302813091
3013	0.3028092554
3014	0.302806928
3015	0.3028032619
3016	0.3027994836
3017	0.3027958836
3018	0.3027922835
3019	0.3027890314
3020	0.3027859004
3021	0.3027809374
3022	0.3027766438
3023	0.3027737066
3024	0.3027683759
3025	0.3027658372
3026	0.3027621579
3027	0.3027582232
3028	0.3027553938
3029	0.3027513578
3030	0.3027469079
3031	0.3027419868
3032	0.3027370568
3033	0.3027337233
3034	0.302729652
3035	0.3027253232
3036	0.3027210164
3037	0.3027164938
3038	0.3027126164
3039	0.3027078692
3040	0.3027049011
3041	0.3027005414
3042	0.3026966596
3043	0.302692901
3044	0.302686617
3045	0.3026821516
3046	0.3026789017
3047	0.3026747799
3048	0.3026705875
3049	0.3026667563
3050	0.302662837
3051	0.302657513
3052	0.3026542058
3053	0.3026488619
3054	0.3026450461
3055	0.3026401778
3056	0.3026357962
3057	0.3026327466
3058	0.3026287789
3059	0.3026253969
3060	0.3026213477
3061	0.3026160875
3062	0.3026117454
3063	0.3026071832
3064	0.3026038012
3065	0.3025982833
3066	0.3025936903
3067	0.3025868051
3068	0.3025834561
3069	0.3025790128
3070	0.302574488
3071	0.3025704102
3072	0.3025667837
3073	0.3025644476
3074	0.3025613716
3075	0.3025582956
3076	0.3025551558
3077	0.3025500871
3078	0.3025455073
3079	0.3025422574
3080	0.3025389392
3081	0.3025338904
3082	0.3025299226
3083	0.3025267564
3084	0.3025225575
3085	0.3025184752
3086	0.3025137193
3087	0.3025098969
3088	0.3025064334
3089	0.3025021552
3090	0.3024989713
3091	0.3024943034
3092	0.3024899812
3093	0.302486947
3094	0.3024836773
3095	0.3024796061
3096	0.302474511
3097	0.3024709044
3098	0.3024680045
3099	0.3024638387
3100	0.3024585168
3101	0.3024552184
3102	0.3024494672
3103	0.3024452859
3104	0.3024410275
3105	0.3024366899
3106	0.3024330304
3107	0.3024284814
3108	0.302426535
3109	0.3024210326
3110	0.3024161335
3111	0.30241315
3112	0.3024096512
3113	0.3024047852
3114	0.3024011125
3115	0.3023965172
3116	0.3023929436
3117	0.3023899689
3118	0.3023858845
3119	0.3023816526
3120	0.3023770485
3121	0.3023725986
3122	0.3023684063
3123	0.3023641479
3124	0.3023609398
3125	0.3023561596
3126	0.3023522513
3127	0.3023484619
3128	0.3023446572
3129	0.3023399254
3130	0.302335165
3131	0.3023293786
3132	0.3023251818
3133	0.3023222005
3134	0.3023180435
3135	0.3023148948
3136	0.3023113388
3137	0.3023070496
3138	0.302301796
3139	0.302298229
3140	0.3022949769
3141	0.3022906129
3142	0.3022878826
3143	0.3022829306
3144	0.3022773313
3145	0.3022747155
3146	0.3022719456
3147	0.302267194
3148	0.3022638472
3149	0.3022575455
3150	0.3022536439
3151	0.3022493459
3152	0.3022461092
3153	0.3022410383
3154	0.3022367976
3155	0.3022326779
3156	0.3022298067
3157	0.3022257707
3158	0.3022217832
3159	0.3022172276
3160	0.3022122536
3161	0.3022086227
3162	0.3022041112
3163	0.302200302
3164	0.3021981486
3165	0.3021935357
3166	0.3021887621
3167	0.3021832399
3168	0.3021792281
3169	0.3021745954
3170	0.3021705793
3171	0.302167151
3172	0.3021632537
3173	0.302159504
3174	0.3021569939
3175	0.3021532309
3176	0.3021496155
3177	0.3021452756
3178	0.3021401542
3179	0.3021357483
3180	0.3021312807
3181	0.3021271809
3182	0.3021231823
3183	0.3021192939
3184	0.3021141416
3185	0.3021098436
3186	0.3021061114
3187	0.3021018751
3188	0.3020967998
3189	0.3020921803
3190	0.3020877568
3191	0.3020830273
3192	0.3020795307
3193	0.3020772628
3194	0.3020730463
3195	0.3020700518
3196	0.3020665773
3197	0.3020629993
3198	0.3020586705
3199	0.3020544473
3200	0.3020502286
3201	0.3020458799
3202	0.3020415489
3203	0.3020382726
3204	0.3020352538
3205	0.3020312773
3206	0.3020270608
3207	0.3020227716
3208	0.302017736
3209	0.302013689
3210	0.3020104897
3211	0.3020074533
3212	0.3020040273
3213	0.302000861
3214	0.3019970012
3215	0.3019928485
3216	0.3019886694
3217	0.3019848007
3218	0.3019806547
3219	0.3019756102
3220	0.3019720873
3221	0.3019686216
3222	0.3019649974
3223	0.3019598032
3224	0.3019558685
3225	0.3019519933
3226	0.3019460593
3227	0.3019415323
3228	0.301938082
3229	0.3019330662
3230	0.301927621
3231	0.3019234992
3232	0.3019191549
3233	0.301914923
3234	0.3019114198
3235	0.3019078573
3236	0.3019037838
3237	0.301898768
3238	0.3018954873
3239	0.3018902909
3240	0.3018863496
3241	0.3018825911
3242	0.3018779408
3243	0.3018728303
3244	0.3018674732
3245	0.3018641704
3246	0.3018601653
3247	0.3018556449
3248	0.301852919
3249	0.3018477183
3250	0.3018443781
3251	0.3018400602
3252	0.3018360176
3253	0.3018330518
3254	0.3018293042
3255	0.3018265189
3256	0.301822386
3257	0.301818568
3258	0.3018147588
3259	0.3018108572
3260	0.3018065768
3261	0.301801387
3262	0.3017978905
3263	0.3017947903
3264	0.3017909701
3265	0.3017876937
3266	0.3017841686
3267	0.3017800974
3268	0.3017752445
3269	0.3017708496
3270	0.3017667432
3271	0.3017626411
3272	0.3017591953
3273	0.3017546947
3274	0.3017504958
3275	0.3017470741
3276	0.3017438308
3277	0.3017377691
3278	0.30173311
3279	0.3017305801
3280	0.3017255687
3281	0.3017210989
3282	0.3017172765
3283	0.3017143943
3284	0.3017107547
3285	0.30170453
3286	0.301700864
3287	0.3016967223
3288	0.3016921843
3289	0.3016880624
3290	0.3016857131
3291	0.3016821945
3292	0.3016779053
3293	0.3016738385
3294	0.3016702737
3295	0.3016664733
3296	0.3016624242
3297	0.3016580667
3298	0.301652245
3299	0.3016489026
3300	0.3016455294
3301	0.3016407338
3302	0.3016361319
3303	0.3016315235
3304	0.3016282713
3305	0.301625213
3306	0.3016216306
3307	0.3016169054
3308	0.3016118852
3309	0.301607814
3310	0.3016037934
3311	0.301599306
3312	0.3015957963
3313	0.3015921589
3314	0.3015889904
3315	0.3015847937
3316	0.3015797867
3317	0.3015749052
3318	0.301570398
3319	0.3015672252
3320	0.3015633719
3321	0.3015588009
3322	0.3015551965
3323	0.3015512926
3324	0.3015479128
3325	0.3015440595
3326	0.3015406335
3327	0.3015362012
3328	0.3015332881
3329	0.3015285013
3330	0.301524375
3331	0.3015203501
3332	0.3015164638
3333	0.3015121394
3334	0.3015073482
3335	0.3015043096
3336	0.3015011544
3337	0.3014958678
3338	0.3014919397
3339	0.3014870295
3340	0.301482377
3341	0.3014774163
3342	0.3014745473
3343	0.3014720438
3344	0.3014677348
3345	0.3014628577
3346	0.3014597531
3347	0.3014543035
3348	0.301449171
3349	0.3014439284
3350	0.3014404737
3351	0.3014357794
3352	0.3014317522
3353	0.3014277493
3354	0.3014235768
3355	0.3014195166
3356	0.3014162534
3357	0.3014126182
3358	0.3014080207
3359	0.3014031613
3360	0.3014004464
3361	0.3013973087
3362	0.3013923106
3363	0.3013881821
3364	0.3013852801
3365	0.3013817703
3366	0.3013778642
3367	0.3013748499
3368	0.3013715185
3369	0.3013685064
3370	0.3013633805
3371	0.3013580917
3372	0.3013526817
3373	0.3013494252
3374	0.3013461445
3375	0.3013414567
3376	0.3013380549
3377	0.301333169
3378	0.3013295888
3379	0.3013249033
3380	0.3013217238
3381	0.3013182229
3382	0.301315541
3383	0.3013109392
3384	0.3013080305
3385	0.3013050294
3386	0.3013010022
3387	0.3012969552
3388	0.301293353
3389	0.3012889427
3390	0.3012861376
3391	0.3012827731
3392	0.3012786073
3393	0.301273805
3394	0.3012687034
3395	0.3012654402
3396	0.3012617697
3397	0.3012570072
3398	0.3012526585
3399	0.3012487326
3400	0.301245137
3401	0.301242519
3402	0.3012379898
3403	0.3012361403
3404	0.3012311553
3405	0.3012283281
3406	0.3012254855
3407	0.3012215971
3408	0.3012160726
3409	0.3012132058
3410	0.3012079368
3411	0.3012030069
3412	0.3012002458
3413	0.3011956792
3414	0.3011922663
3415	0.3011873672
3416	0.3011836571
3417	0.3011806802
3418	0.3011769414
3419	0.3011719763
3420	0.3011674713
3421	0.3011631491
3422	0.301158992
3423	0.3011558147
3424	0.3011529589
3425	0.3011501582
3426	0.3011464283
3427	0.3011428833
3428	0.3011383783
3429	0.3011346264
3430	0.3011298418
3431	0.3011255592
3432	0.3011224502
3433	0.3011193632
3434	0.3011154945
3435	0.3011125969
3436	0.3011088428
3437	0.3011045668
3438	0.3010998636
3439	0.3010957154
3440	0.3010912522
3441	0.3010855781
3442	0.3010817359
3443	0.3010779751
3444	0.3010752206
3445	0.3010712573
3446	0.3010675207
3447	0.3010635046
3448	0.3010605497
3449	0.3010574473
3450	0.301054237
3451	0.3010515728
3452	0.3010472219
3453	0.3010438091
3454	0.301039489
3455	0.3010364065
3456	0.3010332534
3457	0.3010273238
3458	0.3010240321
3459	0.3010212423
3460	0.3010174376
3461	0.3010133862
3462	0.3010100658
3463	0.3010074324
3464	0.3010041648
3465	0.3010009039
3466	0.3009963197
3467	0.3009925567
3468	0.3009881134
3469	0.300983397
3470	0.3009802022
3471	0.3009768157
3472	0.3009730528
3473	0.3009694968
3474	0.3009648751
3475	0.3009593727
3476	0.3009554534
3477	0.3009523158
3478	0.3009485616
3479	0.3009446666
3480	0.3009411436
3481	0.3009372133
3482	0.3009346394
3483	0.3009313256
3484	0.3009273843
3485	0.3009224433
3486	0.3009191164
3487	0.3009159897
3488	0.3009129732
3489	0.3009105952
3490	0.300908149
3491	0.3009040183
3492	0.300900764
3493	0.3008965628
3494	0.300891437
3495	0.3008875661
3496	0.3008822222
3497	0.3008777349
3498	0.300874562
3499	0.3008711117
3500	0.300868159
3501	0.3008657128
3502	0.3008620005
3503	0.3008581913
3504	0.300854043
3505	0.3008502492
3506	0.3008462309
3507	0.3008433531
3508	0.3008401934
3509	0.3008369127
3510	0.3008312209
3511	0.3008278234
3512	0.3008219731
3513	0.3008183533
3514	0.3008150351
3515	0.3008106975
3516	0.3008059987
3517	0.3008031848
3518	0.3007984552
3519	0.300796227
3520	0.3007921535
3521	0.3007864265
3522	0.3007826922
3523	0.3007788302
3524	0.3007752235
3525	0.3007702804
3526	0.300765793
3527	0.3007624572
3528	0.3007570803
3529	0.3007513313
3530	0.3007485416
3531	0.3007447016
3532	0.3007420065
3533	0.3007388381
3534	0.300735161
3535	0.3007304666
3536	0.3007255851
3537	0.300722747
3538	0.3007179778
3539	0.3007144614
3540	0.3007105179
3541	0.3007077436
3542	0.3007040401
3543	0.3007007792
3544	0.3006975204
3545	0.3006935857
3546	0.3006886052
3547	0.3006844877
3548	0.3006790117
3549	0.3006753346
3550	0.3006697507
3551	0.3006660737
3552	0.3006618021
3553	0.3006586006
3554	0.3006548905
3555	0.3006516119
3556	0.3006475716
3557	0.3006438791
3558	0.3006394864
3559	0.3006358511
3560	0.3006327047
3561	0.3006288515
3562	0.3006251832
3563	0.3006219333
3564	0.3006171421
3565	0.3006119633
3566	0.3006087244
3567	0.3006036602
3568	0.30060032
3569	0.3005962862
3570	0.3005920674
3571	0.3005891566
3572	0.300585299
3573	0.3005797833
3574	0.3005743624
3575	0.3005702427
3576	0.3005674706
3577	0.3005630801
3578	0.3005594559
3579	0.3005545502
3580	0.3005488672
3581	0.3005448004
3582	0.3005409626
3583	0.3005371292
3584	0.3005337031
3585	0.3005289625
3586	0.3005256642
3587	0.3005223086
3588	0.3005188142
3589	0.3005144304
3590	0.3005109867
3591	0.3005074285
3592	0.3005037514
3593	0.3004987951
3594	0.3004946292
3595	0.3004911348
3596	0.3004883627
3597	0.3004855201
3598	0.3004802621
3599	0.3004761271
3600	0.3004731722
3601	0.3004690041
3602	0.3004664522
3603	0.3004612382
3604	0.3004584462
3605	0.3004550642
3606	0.3004516491
3607	0.3004472234
3608	0.3004423684
3609	0.3004383918
3610	0.3004349548
3611	0.3004293334
3612	0.3004249826
3613	0.3004216644
3614	0.3004173246
3615	0.3004130134
3616	0.3004099792
3617	0.3004065333
3618	0.3004035542
3619	0.3004013898
3620	0.3003978581
3621	0.3003944166
3622	0.3003904973
3623	0.300387069
3624	0.3003830793
3625	0.300379215
3626	0.3003748334
3627	0.3003697625
3628	0.3003660832
3629	0.3003615144
3630	0.3003570601
3631	0.3003529074
3632	0.3003501463
3633	0.3003451349
3634	0.300340936
3635	0.3003368978
3636	0.3003339891
3637	0.3003300302
3638	0.3003245388
3639	0.3003201439
3640	0.3003158217
3641	0.300310436
3642	0.3003043303
3643	0.3003011024
3644	0.3002976741
3645	0.3002941093
3646	0.3002905908
3647	0.3002852161
3648	0.3002825474
3649	0.3002783001
3650	0.3002740021
3651	0.3002701907
3652	0.300266027
3653	0.3002615903
3654	0.3002567682
3655	0.3002523557
3656	0.3002495682
3657	0.3002465538
3658	0.3002426852
3659	0.3002393648
3660	0.3002360312
3661	0.3002308723
3662	0.3002254778
3663	0.3002223468
3664	0.3002177647
3665	0.3002140084
3666	0.3002104392
3667	0.3002064715
3668	0.3002027437
3669	0.3001972479
3670	0.3001947114
3671	0.3001914218
3672	0.3001863664
3673	0.3001803884
3674	0.3001770108
3675	0.3001733777
3676	0.3001690071
3677	0.3001663032
3678	0.3001627384
3679	0.3001588874
3680	0.3001529974
3681	0.3001489901
3682	0.3001452778
3683	0.3001401497
3684	0.3001350898
3685	0.3001321834
3686	0.3001287727
3687	0.3001247434
3688	0.3001209936
3689	0.3001173319
3690	0.3001142119
3691	0.3001107925
3692	0.3001068005
3693	0.3001033282
3694	0.3001000342
3695	0.300097108
3696	0.3000932261
3697	0.3000904496
3698	0.3000861098
3699	0.3000820936
3700	0.3000780026
3701	0.300074156
3702	0.300070186
3703	0.3000659673
3704	0.3000634484
3705	0.3000599651
3706	0.3000565676
3707	0.3000532891
3708	0.3000494402
3709	0.300046001
3710	0.300042958
3711	0.3000391092
3712	0.3000339877
3713	0.3000312464
3714	0.3000273976
3715	0.3000250196
3716	0.3000212368
3717	0.300016516
3718	0.3000128632
3719	0.3000094525
3720	0.3000063347
3721	0.3000024132
3722	0.299998538
3723	0.299993738
3724	0.299989986
3725	0.2999855119
3726	0.2999818326
3727	0.2999785012
3728	0.2999744608
3729	0.2999693679
3730	0.2999654993
3731	0.2999618002
3732	0.2999579161
3733	0.2999548181
3734	0.2999510794
3735	0.2999461363
3736	0.2999420805
3737	0.2999383902
3738	0.2999351777
3739	0.2999306881
3740	0.2999282727
3741	0.2999247255
3742	0.2999217464
3743	0.299917422
3744	0.2999135644
3745	0.2999092642
3746	0.2999057082
3747	0.2999025287
3748	0.299898867
3749	0.2998960399
3750	0.2998913565
3751	0.2998875848
3752	0.2998842578
3753	0.2998804442
3754	0.299877573
3755	0.2998740765
3756	0.2998700229
3757	0.2998651502
3758	0.299862039
3759	0.2998586217
3760	0.2998545791
3761	0.2998519941
3762	0.2998487773
3763	0.2998450011
3764	0.2998414847
3765	0.2998381666
3766	0.2998347075
3767	0.2998291368
3768	0.2998241078
3769	0.2998200057
3770	0.2998156285
3771	0.2998115793
3772	0.2998083426
3773	0.2998049539
3774	0.2998000658
3775	0.2997964152
3776	0.2997939183
3777	0.2997886581
3778	0.2997838779
3779	0.2997807711
3780	0.2997777259
3781	0.2997727057
3782	0.2997685993
3783	0.2997651313
3784	0.2997626455
3785	0.2997586887
3786	0.2997538271
3787	0.299749441
3788	0.2997450571
3789	0.2997402967
3790	0.2997369015
3791	0.2997332596
3792	0.2997293337
3793	0.2997255686
3794	0.2997207708
3795	0.29971725
3796	0.2997147553
3797	0.2997111509
3798	0.2997075046
3799	0.299703854
3800	0.2996998466
3801	0.2996960749
3802	0.2996922921
3803	0.2996882165
3804	0.2996847948
3805	0.2996807082
3806	0.299677423
3807	0.2996731426
3808	0.2996698024
3809	0.2996646766
3810	0.2996609224
3811	0.299657318
3812	0.2996547
3813	0.2996502082
3814	0.2996462515
3815	0.2996425656
3816	0.2996400093
3817	0.299636788
3818	0.299633199
3819	0.2996288856
3820	0.2996260848
3821	0.2996237619
3822	0.2996202235
3823	0.2996153772
3824	0.2996114227
3825	0.2996078337
3826	0.2996043812
3827	0.2996007482
3828	0.2995974872
3829	0.2995932971
3830	0.2995904391
3831	0.2995875943
3832	0.2995835496
3833	0.2995805
3834	0.2995768625
3835	0.2995734761
3836	0.2995694291
3837	0.2995649528
3838	0.2995618151
3839	0.2995579729
3840	0.2995527656
3841	0.2995486591
3842	0.2995450789
3843	0.2995403493
3844	0.2995366018
3845	0.2995324381
3846	0.2995299302
3847	0.2995262619
3848	0.2995229614
3849	0.2995206164
3850	0.2995178245
3851	0.2995143742
3852	0.2995111088
3853	0.2995071984
3854	0.2995031624
3855	0.2994982302
3856	0.2994941216
3857	0.2994914001
3858	0.2994877076
3859	0.299482377
3860	0.2994793714
3861	0.2994765046
3862	0.2994727989
3863	0.2994694169
3864	0.299466418
3865	0.2994629038
3866	0.2994598014
3867	0.2994572649
3868	0.2994524891
3869	0.2994481339
3870	0.2994438226
3871	0.2994404714
3872	0.2994371555
3873	0.2994321242
3874	0.2994284163
3875	0.2994238321
3876	0.2994206504
3877	0.2994172794
3878	0.2994138643
3879	0.2994106386
3880	0.2994071949
3881	0.2994047773
3882	0.2994003472
3883	0.2993971193
3884	0.2993936998
3885	0.2993890892
3886	0.2993854649
3887	0.2993823537
3888	0.2993776396
3889	0.2993754399
3890	0.2993721129
3891	0.2993689797
3892	0.2993657078
3893	0.2993622267
3894	0.299357387
3895	0.2993524064
3896	0.2993484035
3897	0.2993456137
3898	0.2993412651
3899	0.29933713
3900	0.2993329135
3901	0.2993286617
3902	0.2993238595
3903	0.2993196143
3904	0.2993164129
3905	0.299313458
3906	0.2993092436
3907	0.2993069097
3908	0.2993020128
3909	0.2992977368
3910	0.2992925206
3911	0.2992889889
3912	0.2992843958
3913	0.2992806219
3914	0.2992770923
3915	0.299271755
3916	0.2992680207
3917	0.2992640221
3918	0.2992587421
3919	0.2992547832
3920	0.2992496507
3921	0.2992452404
3922	0.2992408631
3923	0.2992374657
3924	0.2992345504
3925	0.2992300301
3926	0.299225644
3927	0.2992220594
3928	0.2992183999
3929	0.2992150135
3930	0.2992118384
3931	0.2992075096
3932	0.2992054354
3933	0.299202256
3934	0.2991977092
3935	0.299194195
3936	0.2991904827
3937	0.2991861297
3938	0.2991826596
3939	0.2991791036
3940	0.2991752327
3941	0.2991717978
3942	0.2991680173
3943	0.2991648951
3944	0.2991611894
3945	0.2991578293
3946	0.2991549779
3947	0.2991516311
3948	0.2991470601
3949	0.2991428986
3950	0.2991404854
3951	0.2991360795
3952	0.2991340208
3953	0.299130925
3954	0.2991261514
3955	0.2991226769
3956	0.2991189161
3957	0.2991150453
3958	0.2991114563
3959	0.2991076603
3960	0.2991029726
3961	0.2990972125
3962	0.2990921725
3963	0.2990883039
3964	0.2990846884
3965	0.2990814627
3966	0.299076579
3967	0.2990725563
3968	0.2990689805
3969	0.2990660806
3970	0.2990630729
3971	0.2990597503
3972	0.2990569144
3973	0.2990526494
3974	0.2990482303
3975	0.2990455749
3976	0.2990424064
3977	0.2990376174
3978	0.2990349928
3979	0.2990313443
3980	0.2990267975
3981	0.2990217201
3982	0.2990179395
3983	0.2990137934
3984	0.2990105325
3985	0.2990064811
3986	0.2990018946
3987	0.298998746
3988	0.2989945405
3989	0.2989910968
3990	0.2989866513
3991	0.2989828377
3992	0.2989795195
3993	0.2989764942
3994	0.2989727334
3995	0.2989696596
3996	0.2989654563
3997	0.2989606166
3998	0.2989571223
3999	0.2989529234
4000	0.2989486915
4001	0.2989445212
4002	0.2989418349
4003	0.298937854
4004	0.2989338246
4005	0.2989305086
4006	0.298926171
4007	0.2989228814
4008	0.2989193915
4009	0.2989144263
4010	0.2989112557
4011	0.2989072813
4012	0.2989040667
4013	0.2988999778
4014	0.298896358
4015	0.2988931763
4016	0.2988892923
4017	0.2988851374
4018	0.2988809715
4019	0.2988769729
4020	0.298872261
4021	0.2988671351
4022	0.2988632422
4023	0.2988598272
4024	0.2988549105
4025	0.2988521824
4026	0.2988488223
4027	0.2988436326
4028	0.2988396539
4029	0.2988359636
4030	0.2988320091
4031	0.2988293624
4032	0.2988248993
4033	0.2988216207
4034	0.2988185426
4035	0.2988156119
4036	0.2988110189
4037	0.2988068243
4038	0.29880237
4039	0.2987982922
4040	0.2987940404
4041	0.2987917395
4042	0.2987889211
4043	0.2987850129
4044	0.2987796536
4045	0.2987764653
4046	0.2987724095
4047	0.2987687544
4048	0.2987646568
4049	0.2987603016
4050	0.2987571419
4051	0.2987536608
4052	0.2987492241
4053	0.2987456857
4054	0.2987407954
4055	0.2987358104
4056	0.298732664
4057	0.2987284695
4058	0.2987255212
4059	0.2987225487
4060	0.2987182089
4061	0.2987154081
4062	0.2987120283
4063	0.2987095028
4064	0.2987043989
4065	0.2986990903
4066	0.2986962256
4067	0.2986932113
4068	0.2986895166
4069	0.298686597
4070	0.2986826359
4071	0.2986797492
4072	0.2986765764
4073	0.2986727914
4074	0.2986693609
4075	0.2986658908
4076	0.298661998
4077	0.2986571517
4078	0.2986535671
4079	0.2986508412
4080	0.2986470937
4081	0.2986430291
4082	0.298639178
4083	0.2986357652
4084	0.2986313285
4085	0.2986281644
4086	0.2986247736
4087	0.2986208587
4088	0.2986180998
4089	0.2986153034
4090	0.2986120601
4091	0.2986080307
4092	0.2986041665
4093	0.2986006832
4094	0.2985970105
4095	0.2985933532
4096	0.2985895022
4097	0.2985866993
4098	0.2985818023
4099	0.2985789421
4100	0.2985736291
4101	0.298570137
4102	0.2985664797
4103	0.2985628973
4104	0.2985593127
4105	0.2985558008
4106	0.298551778
4107	0.2985486866
4108	0.298546051
4109	0.2985418697
4110	0.2985383621
4111	0.2985345199
4112	0.2985308164
4113	0.2985266483
4114	0.2985229646
4115	0.2985198622
4116	0.2985171562
4117	0.2985124222
4118	0.2985101807
4119	0.2985071224
4120	0.2985031546
4121	0.2984995766
4122	0.2984956177
4123	0.29849333
4124	0.2984901417
4125	0.2984874599
4126	0.2984829175
4127	0.2984803237
4128	0.2984766224
4129	0.2984735024
4130	0.2984699244
4131	0.2984634157
4132	0.2984593423
4133	0.2984551808
4134	0.2984512505
4135	0.298446041
4136	0.298442005
4137	0.2984372402
4138	0.2984333561
4139	0.2984303484
4140	0.2984272592
4141	0.2984223337
4142	0.2984184981
4143	0.2984154882
4144	0.2984124298
4145	0.2984080151
4146	0.2984041575
4147	0.2984001237
4148	0.2983956958
4149	0.2983918513
4150	0.2983881544
4151	0.2983851159
4152	0.2983793361
4153	0.2983750755
4154	0.2983701169
4155	0.2983664068
4156	0.2983637426
4157	0.2983604002
4158	0.2983562915
4159	0.2983517403
4160	0.2983481183
4161	0.2983441638
4162	0.2983414929
4163	0.2983377036
4164	0.2983345263
4165	0.2983317828
4166	0.2983283964
4167	0.2983244881
4168	0.2983209519
4169	0.2983167684
4170	0.2983138245
4171	0.2983104029
4172	0.2983075449
4173	0.2983026348
4174	0.2982990854
4175	0.2982954634
4176	0.2982914604
4177	0.2982870743
4178	0.2982848328
4179	0.2982820805
4180	0.2982780181
4181	0.298274537
4182	0.2982713928
4183	0.2982670684
4184	0.2982634771
4185	0.2982585648
4186	0.2982539211
4187	0.2982504598
4188	0.2982465516
4189	0.2982440018
4190	0.298240818
4191	0.2982369075
4192	0.2982338117
4193	0.2982307709
4194	0.2982271379
4195	0.2982232208
4196	0.2982200215
4197	0.2982163775
4198	0.2982126409
4199	0.2982089528
4200	0.2982060574
4201	0.2982011319
4202	0.298196955
4203	0.2981935311
4204	0.298190541
4205	0.2981862474
4206	0.2981818437
4207	0.2981783626
4208	0.298175291
4209	0.2981701739
4210	0.2981676066
4211	0.2981634297
4212	0.2981587992
4213	0.298154673
4214	0.2981508814
4215	0.2981466979
4216	0.2981430274
4217	0.2981390376
4218	0.2981363448
4219	0.2981314831
4220	0.2981279756
4221	0.2981247521
4222	0.2981208812
4223	0.2981161517
4224	0.2981131351
4225	0.2981077648
4226	0.2981037024
4227	0.298099825
4228	0.2980953728
4229	0.2980915064
4230	0.2980888246
4231	0.2980856825
4232	0.2980828708
4233	0.2980802616
4234	0.2980771063
4235	0.2980739797
4236	0.2980713353
4237	0.2980675107
4238	0.2980653881
4239	0.2980624641
4240	0.2980584193
4241	0.2980543591
4242	0.2980503715
4243	0.2980473748
4244	0.2980440126
4245	0.2980395913
4246	0.2980358195
4247	0.298032596
4248	0.2980286878
4249	0.2980254885
4250	0.2980213116
4251	0.2980181211
4252	0.2980139596
4253	0.2980102583
4254	0.2980068212
4255	0.2980029041
4256	0.2979985159
4257	0.2979948894
4258	0.2979908578
4259	0.2979873679
4260	0.2979837283
4261	0.2979789657
4262	0.297976275
4263	0.2979723822
4264	0.2979694031
4265	0.2979650214
4266	0.2979621392
4267	0.2979598955
4268	0.29795665
4269	0.2979539725
4270	0.2979505553
4271	0.2979472811
4272	0.2979438881
4273	0.2979397904
4274	0.297934964
4275	0.2979313045
4276	0.2979270968
4277	0.2979226403
4278	0.2979179327
4279	0.2979138725
4280	0.2979093521
4281	0.297904682
4282	0.2979024207
4283	0.2978986446
4284	0.2978954233
4285	0.2978906409
4286	0.2978871685
4287	0.2978843282
4288	0.2978811179
4289	0.29787669
4290	0.2978730547
4291	0.2978704125
4292	0.297867898
4293	0.297864538
4294	0.2978613013
4295	0.2978560983
4296	0.2978533328
4297	0.2978503603
4298	0.2978476366
4299	0.2978437944
4300	0.2978403023
4301	0.2978370567
4302	0.2978343771
4303	0.2978312549
4304	0.2978270494
4305	0.2978236563
4306	0.2978203183
4307	0.2978158794
4308	0.2978123102
4309	0.2978086331
4310	0.297803996
4311	0.2978003322
4312	0.2977967784
4313	0.2977926235
4314	0.2977894
4315	0.2977866455
4316	0.2977823431
4317	0.2977791636
4318	0.2977753831
4319	0.2977718931
4320	0.2977677008
4321	0.2977647415
4322	0.29776143
4323	0.2977571672
4324	0.2977542828
4325	0.2977505374
4326	0.2977474262
4327	0.2977439913
4328	0.2977411267
4329	0.2977370489
4330	0.2977340126
4331	0.2977304456
4332	0.2977257402
4333	0.2977214246
4334	0.2977190334
4335	0.2977155237
4336	0.2977104044
4337	0.2977067031
4338	0.2977038495
4339	0.2976999104
